year,month,district,temp_max_c,temp_min_c,temp_avg_c,rainfall_mm,humidity_percent,solar_radiation
2010,11,Begusarai,41.6,21.0,31.3,25.6,60.3,20.6
2010,11,Samastipur,41.4,24.1,32.7,31.2,71.0,21.2
2010,11,Vaishali,37.2,19.6,28.4,54.4,65.8,15.2
2010,11,Saran,36.5,27.9,32.2,34.5,79.1,16.0
2010,11,Siwan,38.8,19.1,29.0,29.2,69.3,20.9
2010,11,Gopalganj,39.3,24.2,31.7,51.6,77.8,19.5
2010,11,Rohtas,32.7,19.6,26.2,38.0,72.8,15.4
2010,11,Buxar,31.5,19.1,25.3,51.0,61.1,16.7
2010,11,Kaimur,37.1,25.6,31.4,33.3,69.5,16.0
2010,11,Bhojpur,41.2,21.4,31.3,79.8,79.5,22.8
2010,11,Arwal,30.2,23.4,26.8,16.1,77.4,22.9
2010,11,Jehanabad,41.7,24.1,32.9,46.6,68.0,18.9
2010,11,Aurangabad,35.6,24.4,30.0,75.3,69.9,23.6
2010,11,Nalanda,40.4,23.2,31.8,34.3,71.0,19.5
2010,11,Sheikhpura,31.0,21.8,26.4,79.6,56.2,22.0
2010,11,Lakhisarai,40.1,24.5,32.3,49.9,72.7,19.3
2010,11,Jamui,31.1,27.6,29.4,40.3,71.6,20.3
2010,11,Munger,30.7,27.5,29.1,65.5,58.7,24.8
2010,11,Banka,38.8,22.7,30.8,52.8,57.7,20.6
2010,11,Nawada,30.9,23.4,27.2,48.7,76.9,22.3
2010,11,Katihar,33.0,26.9,29.9,50.1,70.2,16.7
2010,12,Patna,26.9,17.3,22.1,24.4,74.1,18.0
2010,12,Gaya,26.9,12.9,19.9,9.1,70.0,21.8
2010,12,Bhagalpur,22.3,8.3,15.3,10.0,66.0,16.7
2010,12,Muzaffarpur,21.6,11.9,16.7,29.0,71.5,18.2
2010,12,Darbhanga,27.6,14.5,21.0,16.4,67.0,19.1
2010,12,Purnia,21.9,11.9,16.9,18.2,67.9,22.6
2010,12,Araria,22.9,15.2,19.0,19.5,74.4,18.9
2010,12,Kishanganj,27.2,16.2,21.7,20.9,69.8,15.8
2010,12,West Champaran,27.6,9.1,18.3,19.1,65.0,19.3
2010,12,East Champaran,24.9,17.1,21.0,16.4,74.8,20.9
2010,12,Sheohar,21.3,9.9,15.6,22.9,60.8,19.8
2010,12,Sitamarhi,21.2,12.3,16.8,23.7,66.9,16.6
2010,12,Madhubani,22.0,11.7,16.8,6.7,68.8,21.1
2010,12,Supaul,20.5,12.0,16.3,15.4,65.0,20.6
2010,12,Saharsa,22.8,12.2,17.5,24.9,62.4,21.2
2010,12,Madhepura,24.0,11.1,17.5,23.2,68.3,19.8
2010,12,Khagaria,25.3,16.0,20.7,29.3,69.4,23.7
2010,12,Begusarai,20.0,13.3,16.7,10.4,61.4,20.3
2010,12,Samastipur,26.0,12.1,19.0,21.8,67.3,19.4
2010,12,Vaishali,22.3,11.8,17.1,13.7,69.7,16.2
2010,12,Saran,20.7,14.6,17.7,18.7,66.5,16.5
2010,12,Siwan,23.3,15.9,19.6,27.2,70.5,15.6
2010,12,Gopalganj,25.4,10.4,17.9,12.9,62.9,22.8
2010,12,Rohtas,25.2,14.1,19.7,21.7,63.6,19.4
2010,12,Buxar,25.1,14.4,19.7,24.8,64.3,22.7
2010,12,Kaimur,23.5,14.7,19.1,16.4,74.2,16.8
2010,12,Bhojpur,25.4,13.8,19.6,9.3,61.0,23.0
2010,12,Arwal,21.3,9.9,15.6,29.5,70.8,17.5
2010,12,Jehanabad,24.7,13.3,19.0,26.1,70.9,23.3
2010,12,Aurangabad,21.7,14.4,18.0,6.0,61.0,22.1
2010,12,Nalanda,20.2,13.8,17.0,26.0,65.7,15.4
2010,12,Sheikhpura,25.7,17.3,21.5,22.9,68.7,17.3
2010,12,Lakhisarai,20.1,14.9,17.5,10.8,72.9,19.7
2010,12,Jamui,24.2,15.5,19.9,24.5,69.6,24.4
2010,12,Munger,27.9,17.5,22.7,25.6,70.6,21.6
2010,12,Banka,20.8,10.7,15.8,5.1,62.1,19.4
2010,12,Nawada,21.2,17.0,19.1,25.1,61.1,17.5
2010,12,Katihar,26.6,16.0,21.3,28.6,75.0,24.8
2011,1,Patna,23.3,10.5,16.9,24.0,64.5,23.1
2011,1,Gaya,24.3,15.9,20.1,11.9,67.6,20.6
2011,1,Bhagalpur,27.5,10.7,19.1,28.4,72.1,22.3
2011,1,Muzaffarpur,26.3,14.1,20.2,11.1,62.8,23.7
2011,1,Darbhanga,25.8,10.1,18.0,20.4,66.7,16.6
2011,1,Purnia,24.3,10.8,17.5,7.4,67.0,20.9
2011,1,Araria,20.4,12.0,16.2,11.4,60.5,16.3
2011,1,Kishanganj,21.1,9.8,15.5,25.1,66.6,16.5
2011,1,West Champaran,20.8,11.0,15.9,25.0,65.5,16.6
2011,1,East Champaran,23.2,13.6,18.4,5.7,69.4,19.0
2011,1,Sheohar,20.1,14.7,17.4,22.8,69.4,18.4
2011,1,Sitamarhi,24.2,11.9,18.1,22.5,68.8,15.8
2011,1,Madhubani,25.1,14.9,20.0,14.3,73.1,23.4
2011,1,Supaul,21.4,17.0,19.2,16.0,70.9,23.1
2011,1,Saharsa,24.0,12.0,18.0,27.9,63.5,17.6
2011,1,Madhepura,22.9,16.6,19.7,28.5,63.3,23.6
2011,1,Khagaria,22.1,17.7,19.9,19.9,60.1,15.3
2011,1,Begusarai,21.2,9.9,15.5,24.2,63.3,24.7
2011,1,Samastipur,25.1,14.9,20.0,10.4,73.4,21.7
2011,1,Vaishali,26.9,17.6,22.2,8.1,61.4,23.0
2011,1,Saran,26.9,13.8,20.4,14.2,69.8,18.1
2011,1,Siwan,21.9,12.9,17.4,10.4,67.3,24.6
2011,1,Gopalganj,26.7,17.4,22.1,25.2,65.3,23.1
2011,1,Rohtas,27.4,17.5,22.4,22.1,63.2,15.4
2011,1,Buxar,21.2,17.7,19.4,16.6,72.8,19.7
2011,1,Kaimur,25.3,8.2,16.8,11.2,66.5,21.3
2011,1,Bhojpur,21.4,15.6,18.5,14.1,72.3,16.0
2011,1,Arwal,25.4,10.9,18.2,24.9,66.0,21.7
2011,1,Jehanabad,27.5,8.2,17.8,5.3,71.6,21.5
2011,1,Aurangabad,22.3,12.9,17.6,6.0,62.9,19.2
2011,1,Nalanda,26.7,12.8,19.7,19.7,73.1,18.1
2011,1,Sheikhpura,25.6,16.6,21.1,10.1,65.3,24.8
2011,1,Lakhisarai,27.9,10.2,19.0,6.7,64.1,19.0
2011,1,Jamui,23.5,14.2,18.9,27.5,65.0,23.5
2011,1,Munger,20.7,8.4,14.6,17.6,60.9,18.9
2011,1,Banka,27.2,10.4,18.8,22.6,64.5,15.4
2011,1,Nawada,24.5,16.3,20.4,15.2,69.3,24.0
2011,1,Katihar,26.3,9.9,18.1,23.3,67.5,22.5
2011,2,Patna,24.0,9.3,16.6,19.2,67.4,20.2
2011,2,Gaya,27.0,16.9,22.0,16.3,66.8,20.2
2011,2,Bhagalpur,24.2,17.5,20.8,21.2,64.2,20.3
2011,2,Muzaffarpur,25.0,14.4,19.7,19.6,62.7,15.3
2011,2,Darbhanga,22.7,12.3,17.5,6.5,72.2,18.4
2011,2,Purnia,27.3,9.5,18.4,6.4,67.2,16.9
2011,2,Araria,27.5,8.1,17.8,15.3,73.9,18.8
2011,2,Kishanganj,20.7,11.0,15.9,17.5,62.8,19.7
2011,2,West Champaran,26.7,16.7,21.7,6.2,62.4,17.8
2011,2,East Champaran,24.8,11.6,18.2,26.1,70.8,16.0
2011,2,Sheohar,25.0,9.1,17.1,11.4,62.7,16.7
2011,2,Sitamarhi,24.9,13.6,19.3,9.4,74.9,19.2
2011,2,Madhubani,20.8,9.2,15.0,19.6,74.7,20.7
2011,2,Supaul,27.6,12.4,20.0,15.9,67.5,22.0
2011,2,Saharsa,22.9,16.6,19.8,5.7,66.6,20.1
2011,2,Madhepura,24.9,10.8,17.8,15.7,67.3,21.9
2011,2,Khagaria,26.2,15.4,20.8,13.5,75.0,23.5
2011,2,Begusarai,22.1,10.0,16.0,12.9,66.8,23.5
2011,2,Samastipur,26.2,16.5,21.4,11.8,68.9,17.8
2011,2,Vaishali,20.9,14.8,17.9,8.6,70.0,21.5
2011,2,Saran,26.5,9.4,17.9,24.6,75.0,23.5
2011,2,Siwan,26.0,14.6,20.3,15.5,71.0,22.2
2011,2,Gopalganj,25.1,16.0,20.5,16.2,61.8,20.6
2011,2,Rohtas,22.1,11.8,17.0,5.4,65.7,23.1
2011,2,Buxar,24.3,8.1,16.2,16.7,64.4,19.8
2011,2,Kaimur,23.2,17.3,20.3,6.0,70.3,23.5
2011,2,Bhojpur,27.7,9.8,18.7,18.3,60.7,20.0
2011,2,Arwal,21.0,16.4,18.7,7.8,67.7,20.2
2011,2,Jehanabad,27.8,14.5,21.2,12.2,63.6,16.3
2011,2,Aurangabad,26.1,14.9,20.5,20.2,60.6,22.6
2011,2,Nalanda,25.1,17.6,21.4,19.7,64.6,18.8
2011,2,Sheikhpura,21.4,15.2,18.3,22.7,63.0,16.6
2011,2,Lakhisarai,20.6,17.1,18.9,10.8,65.2,17.8
2011,2,Jamui,23.3,15.1,19.2,26.8,62.7,21.9
2011,2,Munger,22.8,17.8,20.3,12.5,60.1,20.2
2011,2,Banka,21.2,8.4,14.8,22.5,71.0,19.6
2011,2,Nawada,25.4,13.4,19.4,20.7,69.0,21.7
2011,2,Katihar,21.6,10.7,16.1,16.0,66.7,22.7
2011,3,Patna,34.4,19.6,27.0,27.6,60.4,22.3
2011,3,Gaya,35.6,25.1,30.4,39.1,77.2,24.8
2011,3,Bhagalpur,38.0,26.6,32.3,45.6,78.4,23.3
2011,3,Muzaffarpur,41.9,24.2,33.1,64.5,68.6,17.6
2011,3,Darbhanga,34.3,26.9,30.6,13.9,69.8,18.7
2011,3,Purnia,34.6,26.8,30.7,69.8,70.0,17.7
2011,3,Araria,35.7,22.1,28.9,34.8,57.6,20.4
2011,3,Kishanganj,33.6,24.6,29.1,32.3,65.8,15.5
2011,3,West Champaran,41.9,23.1,32.5,11.7,68.5,23.7
2011,3,East Champaran,39.3,25.0,32.1,19.8,71.4,22.7
2011,3,Sheohar,36.9,26.9,31.9,29.4,61.1,23.7
2011,3,Sitamarhi,37.5,18.0,27.8,34.7,76.4,15.3
2011,3,Madhubani,30.0,20.8,25.4,74.0,77.5,20.2
2011,3,Supaul,36.6,21.3,29.0,27.1,75.4,16.1
2011,3,Saharsa,35.8,24.3,30.1,17.3,68.0,20.8
2011,3,Madhepura,38.9,20.3,29.6,30.5,69.2,24.8
2011,3,Khagaria,32.6,27.9,30.2,60.0,75.7,15.9
2011,3,Begusarai,33.6,18.6,26.1,36.0,79.5,16.1
2011,3,Samastipur,36.7,18.1,27.4,59.9,59.9,16.3
2011,3,Vaishali,34.0,25.7,29.9,17.5,60.7,15.1
2011,3,Saran,41.6,23.9,32.8,60.4,71.3,16.4
2011,3,Siwan,37.1,19.3,28.2,38.1,69.2,20.6
2011,3,Gopalganj,31.4,18.3,24.9,65.9,73.1,15.8
2011,3,Rohtas,31.5,26.9,29.2,63.8,79.9,17.5
2011,3,Buxar,35.9,20.4,28.1,53.6,57.9,16.3
2011,3,Kaimur,30.9,24.9,27.9,44.6,70.4,23.8
2011,3,Bhojpur,38.9,22.6,30.8,78.9,66.4,16.1
2011,3,Arwal,41.9,18.2,30.1,48.5,62.7,20.0
2011,3,Jehanabad,36.7,20.4,28.6,49.0,73.9,17.7
2011,3,Aurangabad,34.6,20.7,27.6,67.4,73.1,23.7
2011,3,Nalanda,32.0,18.7,25.4,18.4,59.0,20.3
2011,3,Sheikhpura,41.7,21.6,31.6,77.1,56.0,24.3
2011,3,Lakhisarai,32.2,27.1,29.6,13.9,78.7,17.0
2011,3,Jamui,33.6,22.9,28.3,36.7,71.7,24.7
2011,3,Munger,37.3,25.2,31.2,16.2,70.7,19.5
2011,3,Banka,40.6,21.9,31.3,57.6,60.7,17.6
2011,3,Nawada,34.5,21.0,27.8,27.8,56.2,23.4
2011,3,Katihar,30.8,26.9,28.8,18.8,56.6,20.6
2011,4,Patna,36.0,22.9,29.5,50.2,62.2,21.6
2011,4,Gaya,36.0,21.3,28.7,67.9,73.2,18.9
2011,4,Bhagalpur,40.2,27.2,33.7,47.6,60.4,24.2
2011,4,Muzaffarpur,32.3,18.5,25.4,32.9,73.2,24.2
2011,4,Darbhanga,37.6,27.5,32.6,16.5,56.5,21.0
2011,4,Purnia,41.6,23.0,32.3,13.6,60.5,17.4
2011,4,Araria,34.1,18.4,26.2,73.3,67.9,21.7
2011,4,Kishanganj,30.8,18.5,24.7,51.1,77.2,20.3
2011,4,West Champaran,40.5,26.1,33.3,15.3,60.0,21.6
2011,4,East Champaran,35.3,20.9,28.1,39.3,66.1,24.1
2011,4,Sheohar,31.2,20.8,26.0,47.6,72.5,21.3
2011,4,Sitamarhi,41.3,26.0,33.6,49.0,60.4,19.5
2011,4,Madhubani,38.3,26.4,32.4,77.2,70.1,20.3
2011,4,Supaul,30.2,18.7,24.5,20.9,56.4,19.0
2011,4,Saharsa,34.0,24.4,29.2,47.5,69.9,19.7
2011,4,Madhepura,33.3,27.5,30.4,16.0,78.5,18.1
2011,4,Khagaria,36.2,19.1,27.6,15.0,65.7,22.4
2011,4,Begusarai,33.2,23.6,28.4,29.5,64.7,24.1
2011,4,Samastipur,40.3,23.2,31.7,26.7,59.8,24.5
2011,4,Vaishali,32.4,26.1,29.3,35.8,79.6,18.7
2011,4,Saran,34.2,24.4,29.3,77.3,79.4,22.1
2011,4,Siwan,39.1,23.6,31.3,62.9,76.5,19.9
2011,4,Gopalganj,37.4,23.4,30.4,49.4,77.3,18.6
2011,4,Rohtas,32.5,22.6,27.5,24.6,67.5,24.0
2011,4,Buxar,37.4,26.6,32.0,21.6,77.5,21.0
2011,4,Kaimur,30.4,24.3,27.4,76.6,57.0,20.8
2011,4,Bhojpur,41.0,18.1,29.5,54.2,66.9,18.5
2011,4,Arwal,37.5,18.5,28.0,62.7,55.1,18.1
2011,4,Jehanabad,36.0,21.8,28.9,31.5,75.8,24.3
2011,4,Aurangabad,40.5,23.2,31.9,71.9,78.0,19.1
2011,4,Nalanda,33.4,19.0,26.2,43.5,78.7,20.6
2011,4,Sheikhpura,38.0,19.1,28.6,20.0,66.6,24.5
2011,4,Lakhisarai,34.3,26.8,30.6,18.4,70.4,21.0
2011,4,Jamui,40.3,18.0,29.2,23.3,60.5,24.5
2011,4,Munger,31.8,18.4,25.1,47.4,68.2,23.4
2011,4,Banka,41.4,23.4,32.4,75.1,73.1,17.6
2011,4,Nawada,41.1,24.7,32.9,39.0,72.0,19.0
2011,4,Katihar,31.4,25.2,28.3,67.7,73.2,17.3
2011,5,Patna,41.5,18.3,29.9,33.3,61.5,15.5
2011,5,Gaya,34.9,24.2,29.5,71.8,79.7,23.1
2011,5,Bhagalpur,35.6,25.2,30.4,69.1,66.6,22.9
2011,5,Muzaffarpur,35.8,21.9,28.8,46.8,71.9,22.3
2011,5,Darbhanga,34.3,23.7,29.0,73.7,79.4,17.3
2011,5,Purnia,32.3,24.8,28.5,39.0,55.6,18.5
2011,5,Araria,39.7,26.0,32.8,44.6,66.8,20.8
2011,5,Kishanganj,32.6,23.3,27.9,10.8,66.9,18.4
2011,5,West Champaran,38.1,24.4,31.2,36.7,55.2,17.5
2011,5,East Champaran,37.6,18.7,28.2,17.5,71.2,22.6
2011,5,Sheohar,33.9,22.9,28.4,76.2,78.6,18.1
2011,5,Sitamarhi,39.7,23.9,31.8,78.3,66.9,22.7
2011,5,Madhubani,39.2,23.0,31.1,65.7,61.5,16.2
2011,5,Supaul,35.1,27.4,31.3,45.1,70.9,21.2
2011,5,Saharsa,31.6,21.9,26.7,59.5,79.3,16.7
2011,5,Madhepura,34.9,19.0,26.9,27.0,64.4,20.4
2011,5,Khagaria,32.8,20.3,26.5,64.4,79.1,18.2
2011,5,Begusarai,38.3,20.6,29.4,75.0,71.8,23.0
2011,5,Samastipur,30.6,24.0,27.3,46.9,62.3,17.6
2011,5,Vaishali,37.0,25.1,31.0,12.3,69.2,16.7
2011,5,Saran,31.7,24.2,28.0,31.8,66.0,18.6
2011,5,Siwan,37.8,22.7,30.2,77.4,63.8,22.4
2011,5,Gopalganj,33.1,23.1,28.1,48.7,63.2,19.7
2011,5,Rohtas,33.4,18.1,25.7,25.1,72.5,22.7
2011,5,Buxar,33.4,22.1,27.7,12.6,60.9,22.8
2011,5,Kaimur,37.3,20.1,28.7,28.0,75.4,17.1
2011,5,Bhojpur,34.0,24.6,29.3,49.3,66.5,24.0
2011,5,Arwal,32.6,25.4,29.0,21.1,70.4,23.7
2011,5,Jehanabad,35.5,25.2,30.4,67.4,58.4,22.1
2011,5,Aurangabad,41.0,23.8,32.4,23.0,58.2,17.6
2011,5,Nalanda,31.2,23.1,27.2,14.9,60.6,19.4
2011,5,Sheikhpura,35.7,23.7,29.7,59.4,56.2,15.8
2011,5,Lakhisarai,30.7,22.2,26.5,12.9,73.7,17.2
2011,5,Jamui,41.3,22.9,32.1,41.2,74.5,22.1
2011,5,Munger,37.3,27.4,32.3,39.6,75.2,18.8
2011,5,Banka,40.1,20.6,30.3,30.2,71.9,17.1
2011,5,Nawada,32.7,21.1,26.9,57.5,77.2,21.7
2011,5,Katihar,39.9,23.4,31.7,14.8,57.5,20.5
2011,6,Patna,30.3,23.3,26.8,266.6,85.0,18.8
2011,6,Gaya,33.6,26.4,30.0,333.7,89.8,18.0
2011,6,Bhagalpur,32.5,27.1,29.8,294.9,86.8,19.1
2011,6,Muzaffarpur,32.1,22.3,27.2,396.4,87.0,23.7
2011,6,Darbhanga,32.9,23.1,28.0,157.8,88.0,19.0
2011,6,Purnia,29.8,25.4,27.6,255.2,84.8,19.8
2011,6,Araria,32.9,27.1,30.0,198.9,79.9,19.4
2011,6,Kishanganj,34.7,24.2,29.5,245.3,84.8,19.2
2011,6,West Champaran,34.7,27.4,31.0,278.4,84.7,15.6
2011,6,East Champaran,32.9,26.2,29.6,239.8,78.3,24.2
2011,6,Sheohar,31.0,25.9,28.5,158.3,81.2,23.2
2011,6,Sitamarhi,30.7,25.6,28.2,202.5,81.2,24.3
2011,6,Madhubani,32.0,27.4,29.7,375.5,89.2,24.0
2011,6,Supaul,28.0,27.6,27.8,184.4,75.6,15.6
2011,6,Saharsa,30.4,25.7,28.1,250.6,75.4,19.8
2011,6,Madhepura,31.1,26.5,28.8,219.9,78.3,17.6
2011,6,Khagaria,30.1,25.6,27.9,267.9,80.1,18.7
2011,6,Begusarai,30.6,27.8,29.2,208.2,87.3,22.1
2011,6,Samastipur,28.0,28.0,28.0,339.1,85.2,19.1
2011,6,Vaishali,31.9,23.5,27.7,158.9,87.5,24.0
2011,6,Saran,29.1,26.7,27.9,335.3,77.7,19.2
2011,6,Siwan,31.0,26.6,28.8,359.4,76.4,20.6
2011,6,Gopalganj,33.3,26.7,30.0,187.0,82.9,23.6
2011,6,Rohtas,30.2,24.6,27.4,351.1,76.3,23.6
2011,6,Buxar,30.2,22.0,26.1,208.5,76.3,15.9
2011,6,Kaimur,32.8,23.3,28.1,383.7,82.7,19.6
2011,6,Bhojpur,31.0,26.2,28.6,263.1,76.9,23.8
2011,6,Arwal,31.0,22.4,26.7,282.3,84.7,17.8
2011,6,Jehanabad,33.6,26.0,29.8,312.6,81.3,24.6
2011,6,Aurangabad,29.9,25.5,27.7,227.3,86.2,15.5
2011,6,Nalanda,28.3,26.9,27.6,258.6,80.1,21.1
2011,6,Sheikhpura,32.9,23.2,28.1,196.4,89.4,20.9
2011,6,Lakhisarai,30.7,26.8,28.8,281.3,78.6,17.1
2011,6,Jamui,30.8,27.2,29.0,165.4,78.3,23.9
2011,6,Munger,28.9,25.8,27.3,203.4,84.1,18.8
2011,6,Banka,28.7,25.5,27.1,320.8,85.2,21.4
2011,6,Nawada,31.5,25.1,28.3,308.9,85.4,21.5
2011,6,Katihar,32.1,22.9,27.5,202.7,78.9,24.2
2011,7,Patna,33.3,25.3,29.3,213.0,76.7,24.0
2011,7,Gaya,34.2,22.7,28.5,349.3,81.7,18.2
2011,7,Bhagalpur,33.2,25.7,29.4,345.0,76.1,18.2
2011,7,Muzaffarpur,30.2,24.0,27.1,275.6,79.2,19.4
2011,7,Darbhanga,30.6,26.4,28.5,300.9,84.8,17.1
2011,7,Purnia,30.3,22.1,26.2,177.1,79.0,15.7
2011,7,Araria,32.2,28.0,30.1,175.2,87.3,16.2
2011,7,Kishanganj,32.7,25.9,29.3,375.7,76.7,18.2
2011,7,West Champaran,28.6,24.4,26.5,377.9,86.7,22.2
2011,7,East Champaran,31.7,27.3,29.5,262.4,77.2,23.4
2011,7,Sheohar,30.0,22.3,26.1,181.5,84.1,21.1
2011,7,Sitamarhi,29.8,26.4,28.1,343.4,88.8,20.8
2011,7,Madhubani,33.5,26.5,30.0,214.5,79.7,19.8
2011,7,Supaul,28.1,23.8,26.0,268.5,76.6,16.3
2011,7,Saharsa,31.2,26.4,28.8,358.4,83.2,19.7
2011,7,Madhepura,30.7,23.2,26.9,186.6,86.9,19.7
2011,7,Khagaria,33.5,26.2,29.9,198.5,82.7,19.4
2011,7,Begusarai,31.0,25.3,28.1,395.5,87.2,24.0
2011,7,Samastipur,28.2,22.8,25.5,171.2,78.9,19.4
2011,7,Vaishali,32.5,25.0,28.7,375.8,89.1,16.6
2011,7,Saran,34.0,24.9,29.4,263.3,86.8,15.9
2011,7,Siwan,34.2,26.0,30.1,368.8,89.9,20.2
2011,7,Gopalganj,28.7,23.0,25.8,230.9,76.6,23.2
2011,7,Rohtas,30.1,27.9,29.0,325.6,77.6,19.8
2011,7,Buxar,31.3,25.0,28.1,283.9,75.5,21.9
2011,7,Kaimur,31.4,26.7,29.1,353.8,78.5,15.5
2011,7,Bhojpur,32.9,27.9,30.4,261.7,78.9,16.6
2011,7,Arwal,30.0,24.0,27.0,256.0,84.8,17.7
2011,7,Jehanabad,28.4,24.2,26.3,363.9,82.5,24.6
2011,7,Aurangabad,31.5,23.7,27.6,198.3,85.4,20.4
2011,7,Nalanda,32.2,26.5,29.4,331.5,75.7,23.0
2011,7,Sheikhpura,31.7,24.4,28.0,284.4,84.2,16.5
2011,7,Lakhisarai,30.9,24.0,27.5,237.6,76.4,16.6
2011,7,Jamui,29.1,24.2,26.7,373.6,78.1,19.2
2011,7,Munger,30.2,26.7,28.5,162.5,77.9,17.1
2011,7,Banka,35.0,25.4,30.2,184.7,79.1,16.7
2011,7,Nawada,28.9,26.8,27.8,273.9,84.5,18.3
2011,7,Katihar,31.9,23.5,27.7,227.0,84.8,16.5
2011,8,Patna,32.3,27.1,29.7,180.1,88.5,15.8
2011,8,Gaya,30.4,25.7,28.1,289.9,76.4,23.0
2011,8,Bhagalpur,34.8,23.1,28.9,373.8,83.4,24.4
2011,8,Muzaffarpur,29.2,26.8,28.0,164.9,88.2,21.7
2011,8,Darbhanga,30.6,23.1,26.9,354.1,84.0,18.6
2011,8,Purnia,31.1,27.0,29.0,234.7,76.3,24.1
2011,8,Araria,30.7,24.1,27.4,201.1,88.5,17.2
2011,8,Kishanganj,32.5,27.3,29.9,158.7,87.4,19.1
2011,8,West Champaran,32.6,24.2,28.4,323.9,78.8,15.2
2011,8,East Champaran,34.6,22.1,28.4,356.0,77.5,18.9
2011,8,Sheohar,33.8,23.2,28.5,366.4,82.5,18.7
2011,8,Sitamarhi,32.6,24.0,28.3,236.8,86.0,18.1
2011,8,Madhubani,29.4,26.8,28.1,351.3,82.5,20.3
2011,8,Supaul,32.9,25.1,29.0,254.3,89.9,16.5
2011,8,Saharsa,32.1,27.3,29.7,321.8,88.2,18.4
2011,8,Madhepura,29.9,27.1,28.5,248.5,85.6,16.5
2011,8,Khagaria,33.3,25.3,29.3,217.2,82.4,22.0
2011,8,Begusarai,28.1,25.8,27.0,285.4,78.3,22.5
2011,8,Samastipur,30.1,23.7,26.9,267.8,85.1,24.3
2011,8,Vaishali,29.0,24.4,26.7,166.7,86.4,19.5
2011,8,Saran,32.9,23.9,28.4,361.1,83.0,24.4
2011,8,Siwan,28.6,25.1,26.8,341.6,84.0,15.2
2011,8,Gopalganj,34.8,23.8,29.3,212.3,82.3,20.4
2011,8,Rohtas,33.4,24.4,28.9,260.0,83.0,18.9
2011,8,Buxar,34.4,27.1,30.8,263.7,75.0,24.0
2011,8,Kaimur,28.9,23.5,26.2,188.1,77.7,23.0
2011,8,Bhojpur,32.1,27.7,29.9,207.9,82.3,24.8
2011,8,Arwal,33.8,26.4,30.1,197.2,86.5,18.5
2011,8,Jehanabad,31.7,25.7,28.7,302.3,85.9,21.6
2011,8,Aurangabad,28.5,24.7,26.6,316.0,79.4,18.1
2011,8,Nalanda,28.9,24.5,26.7,396.7,79.3,20.3
2011,8,Sheikhpura,33.2,22.1,27.6,375.1,80.8,23.7
2011,8,Lakhisarai,28.3,22.9,25.6,230.6,80.2,23.5
2011,8,Jamui,28.1,25.8,27.0,182.8,87.3,22.8
2011,8,Munger,31.5,23.3,27.4,308.6,77.3,16.9
2011,8,Banka,32.4,27.9,30.2,372.8,83.9,20.4
2011,8,Nawada,35.0,25.3,30.1,255.0,88.6,17.3
2011,8,Katihar,28.7,25.8,27.2,174.0,80.6,19.2
2011,9,Patna,31.8,27.9,29.9,205.2,80.6,16.3
2011,9,Gaya,32.3,26.4,29.3,270.5,78.7,21.2
2011,9,Bhagalpur,31.8,23.0,27.4,251.4,81.5,24.8
2011,9,Muzaffarpur,33.9,26.4,30.2,372.2,86.0,24.0
2011,9,Darbhanga,28.4,24.7,26.6,336.7,83.7,16.8
2011,9,Purnia,30.4,23.9,27.1,215.3,80.1,20.1
2011,9,Araria,34.0,26.5,30.2,358.8,88.3,19.2
2011,9,Kishanganj,30.4,22.3,26.4,382.6,76.0,22.4
2011,9,West Champaran,30.6,27.7,29.2,254.9,87.2,17.8
2011,9,East Champaran,30.1,25.6,27.8,399.5,82.8,24.4
2011,9,Sheohar,33.5,26.8,30.1,259.0,80.8,16.9
2011,9,Sitamarhi,34.7,27.8,31.3,336.8,79.4,17.5
2011,9,Madhubani,34.9,22.4,28.7,360.9,80.3,19.2
2011,9,Supaul,33.8,22.5,28.2,238.5,89.3,22.0
2011,9,Saharsa,33.3,26.5,29.9,165.1,78.0,19.9
2011,9,Madhepura,30.6,24.5,27.5,345.4,75.2,21.6
2011,9,Khagaria,28.0,22.4,25.2,252.1,87.6,16.4
2011,9,Begusarai,31.9,26.1,29.0,207.4,82.7,24.1
2011,9,Samastipur,31.6,22.9,27.3,307.0,83.9,15.3
2011,9,Vaishali,28.6,22.9,25.8,184.1,78.9,19.5
2011,9,Saran,30.6,27.3,29.0,303.0,88.1,20.3
2011,9,Siwan,28.6,24.8,26.7,355.5,77.9,15.9
2011,9,Gopalganj,30.3,24.3,27.3,226.6,77.0,17.5
2011,9,Rohtas,32.8,24.3,28.5,308.1,83.0,20.5
2011,9,Buxar,29.7,25.1,27.4,155.9,81.5,20.7
2011,9,Kaimur,29.3,23.5,26.4,204.9,76.1,18.5
2011,9,Bhojpur,34.9,24.1,29.5,265.1,84.8,21.5
2011,9,Arwal,34.6,27.1,30.9,348.5,89.3,17.3
2011,9,Jehanabad,32.3,27.3,29.8,306.0,89.7,16.0
2011,9,Aurangabad,31.1,27.9,29.5,244.9,86.1,15.3
2011,9,Nalanda,32.9,27.6,30.2,245.7,75.3,15.3
2011,9,Sheikhpura,34.2,26.3,30.3,176.7,75.8,23.0
2011,9,Lakhisarai,33.7,22.7,28.2,225.4,86.7,20.3
2011,9,Jamui,34.7,24.9,29.8,319.2,82.6,24.4
2011,9,Munger,30.8,23.4,27.1,231.7,87.8,20.0
2011,9,Banka,30.5,25.3,27.9,183.3,75.1,17.8
