year,month,district,ndvi,lai,evi
2011,5,Patna,0.418,1.77,0.59
2011,5,Gaya,0.42,1.62,0.49
2011,5,Bhagalpur,0.226,1.43,0.395
2011,5,Muzaffarpur,0.37,0.67,0.324
2011,5,Darbhanga,0.359,1.18,0.432
2011,5,Purnia,0.344,1.58,0.567
2011,5,Araria,0.401,1.99,0.616
2011,5,Kishanganj,0.25,1.71,0.194
2011,5,West Champaran,0.436,1.59,0.507
2011,5,East Champaran,0.373,1.83,0.502
2011,5,Sheohar,0.348,1.4,0.584
2011,5,Sitamarhi,0.373,1.11,0.562
2011,5,Madhubani,0.362,1.81,0.471
2011,5,Supaul,0.324,1.68,0.438
2011,5,Saharsa,0.316,1.5,0.204
2011,5,Madhepura,0.336,1.75,0.462
2011,5,Khagaria,0.474,0.81,0.342
2011,5,Begusarai,0.347,1.96,0.267
2011,5,Samastipur,0.356,1.75,0.353
2011,5,Vaishali,0.409,1.47,0.521
2011,5,Saran,0.428,0.61,0.591
2011,5,Siwan,0.311,1.87,0.299
2011,5,Gopalganj,0.355,0.5,0.439
2011,5,Rohtas,0.295,0.53,0.546
2011,5,Buxar,0.26,0.74,0.456
2011,5,Kaimur,0.27,1.55,0.369
2011,5,Bhojpur,0.47,1.43,0.496
2011,5,Arwal,0.222,1.05,0.33
2011,5,Jehanabad,0.413,1.53,0.508
2011,5,Aurangabad,0.323,1.7,0.433
2011,5,Nalanda,0.246,1.72,0.193
2011,5,Sheikhpura,0.249,1.98,0.259
2011,5,Lakhisarai,0.387,0.76,0.387
2011,5,Jamui,0.217,0.66,0.12
2011,5,Munger,0.429,1.68,0.481
2011,5,Banka,0.298,0.69,0.428
2011,5,Nawada,0.496,1.97,0.636
2011,5,Katihar,0.239,0.89,0.39
2011,6,Patna,0.407,1.71,0.503
2011,6,Gaya,0.36,1.53,0.551
2011,6,Bhagalpur,0.433,0.76,0.438
2011,6,Muzaffarpur,0.315,0.62,0.502
2011,6,Darbhanga,0.377,0.64,0.474
2011,6,Purnia,0.497,0.87,0.671
2011,6,Araria,0.404,1.95,0.427
2011,6,Kishanganj,0.39,1.05,0.44
2011,6,West Champaran,0.282,1.99,0.329
2011,6,East Champaran,0.215,0.79,0.422
2011,6,Sheohar,0.29,1.23,0.303
2011,6,Sitamarhi,0.483,1.31,0.579
2011,6,Madhubani,0.206,1.55,0.264
2011,6,Supaul,0.41,1.98,0.459
2011,6,Saharsa,0.303,0.72,0.424
2011,6,Madhepura,0.493,0.96,0.677
2011,6,Khagaria,0.441,0.64,0.462
2011,6,Begusarai,0.254,1.56,0.406
2011,6,Samastipur,0.469,1.65,0.456
2011,6,Vaishali,0.257,1.74,0.172
2011,6,Saran,0.232,1.85,0.43
2011,6,Siwan,0.451,1.5,0.714
2011,6,Gopalganj,0.291,1.02,0.335
2011,6,Rohtas,0.233,1.48,0.151
2011,6,Buxar,0.251,1.8,0.365
2011,6,Kaimur,0.226,1.7,0.304
2011,6,Bhojpur,0.464,0.57,0.517
2011,6,Arwal,0.203,1.83,0.106
2011,6,Jehanabad,0.281,1.28,0.461
2011,6,Aurangabad,0.275,1.58,0.383
2011,6,Nalanda,0.235,1.56,0.297
2011,6,Sheikhpura,0.214,0.78,0.157
2011,6,Lakhisarai,0.257,1.22,0.292
2011,6,Jamui,0.356,1.6,0.263
2011,6,Munger,0.484,1.26,0.451
2011,6,Banka,0.39,1.91,0.39
2011,6,Nawada,0.429,0.81,0.546
2011,6,Katihar,0.238,1.57,0.337
2011,7,Patna,0.687,4.47,0.773
2011,7,Gaya,0.831,5.49,0.972
2011,7,Bhagalpur,0.67,3.72,0.934
2011,7,Muzaffarpur,0.623,5.43,0.718
2011,7,Darbhanga,0.877,4.68,1.044
2011,7,Purnia,0.633,3.78,0.745
2011,7,Araria,0.844,3.17,1.027
2011,7,Kishanganj,0.862,3.75,0.852
2011,7,West Champaran,0.833,4.75,1.084
2011,7,East Champaran,0.608,4.59,0.77
2011,7,Sheohar,0.824,5.65,0.952
2011,7,Sitamarhi,0.624,5.5,0.662
2011,7,Madhubani,0.857,4.45,1.04
2011,7,Supaul,0.852,5.39,1.025
2011,7,Saharsa,0.725,5.96,0.82
2011,7,Madhepura,0.825,4.3,1.09
2011,7,Khagaria,0.798,5.91,1.034
2011,7,Begusarai,0.777,5.85,0.867
2011,7,Samastipur,0.64,5.16,0.699
2011,7,Vaishali,0.89,3.2,0.884
2011,7,Saran,0.651,3.61,0.714
2011,7,Siwan,0.89,4.68,1.056
2011,7,Gopalganj,0.844,5.32,1.082
2011,7,Rohtas,0.871,3.38,1.072
2011,7,Buxar,0.871,4.57,1.114
2011,7,Kaimur,0.684,4.44,0.673
2011,7,Bhojpur,0.845,3.1,0.832
2011,7,Arwal,0.877,5.73,1.001
2011,7,Jehanabad,0.613,4.09,0.558
2011,7,Aurangabad,0.821,3.47,1.063
2011,7,Nalanda,0.779,3.0,0.867
2011,7,Sheikhpura,0.663,5.58,0.746
2011,7,Lakhisarai,0.874,5.27,0.907
2011,7,Jamui,0.682,3.93,0.867
2011,7,Munger,0.833,3.76,0.84
2011,7,Banka,0.781,5.92,1.002
2011,7,Nawada,0.609,3.87,0.756
2011,7,Katihar,0.682,5.58,0.79
2011,8,Patna,0.746,3.73,0.976
2011,8,Gaya,0.741,5.14,0.938
2011,8,Bhagalpur,0.654,5.81,0.769
2011,8,Muzaffarpur,0.687,3.46,0.8
2011,8,Darbhanga,0.722,4.37,0.808
2011,8,Purnia,0.666,5.42,0.801
2011,8,Araria,0.843,3.99,0.879
2011,8,Kishanganj,0.847,5.87,1.0
2011,8,West Champaran,0.687,5.35,0.672
2011,8,East Champaran,0.828,5.25,1.164
2011,8,Sheohar,0.884,4.31,0.812
2011,8,Sitamarhi,0.689,4.91,0.783
2011,8,Madhubani,0.848,3.47,0.94
2011,8,Supaul,0.837,5.61,1.005
2011,8,Saharsa,0.649,3.07,0.738
2011,8,Madhepura,0.877,3.01,0.97
2011,8,Khagaria,0.841,5.56,1.038
2011,8,Begusarai,0.636,3.1,0.775
2011,8,Samastipur,0.862,4.93,1.066
2011,8,Vaishali,0.831,4.19,1.007
2011,8,Saran,0.731,3.43,0.826
2011,8,Siwan,0.678,5.75,0.631
2011,8,Gopalganj,0.604,4.76,0.8
2011,8,Rohtas,0.793,4.23,1.04
2011,8,Buxar,0.876,3.99,1.069
2011,8,Kaimur,0.639,5.84,0.777
2011,8,Bhojpur,0.833,4.85,1.077
2011,8,Arwal,0.613,4.3,0.712
2011,8,Jehanabad,0.827,5.43,0.958
2011,8,Aurangabad,0.643,3.26,0.904
2011,8,Nalanda,0.792,4.75,0.872
2011,8,Sheikhpura,0.884,3.22,1.051
2011,8,Lakhisarai,0.777,4.48,0.934
2011,8,Jamui,0.741,5.64,1.015
2011,8,Munger,0.889,4.65,1.193
2011,8,Banka,0.849,3.96,1.002
2011,8,Nawada,0.773,3.46,1.033
2011,8,Katihar,0.656,3.97,0.831
2011,9,Patna,0.735,5.54,0.791
2011,9,Gaya,0.673,5.09,0.921
2011,9,Bhagalpur,0.744,4.78,0.971
2011,9,Muzaffarpur,0.784,5.66,1.139
2011,9,Darbhanga,0.86,3.45,0.889
2011,9,Purnia,0.686,4.89,1.027
2011,9,Araria,0.753,5.32,0.876
2011,9,Kishanganj,0.608,5.24,0.672
2011,9,West Champaran,0.874,4.76,0.999
2011,9,East Champaran,0.751,4.58,0.914
2011,9,Sheohar,0.612,5.35,0.831
2011,9,Sitamarhi,0.721,5.99,0.769
2011,9,Madhubani,0.664,3.17,0.661
2011,9,Supaul,0.792,4.79,1.097
2011,9,Saharsa,0.812,3.06,0.967
2011,9,Madhepura,0.756,4.23,1.032
2011,9,Khagaria,0.897,5.4,1.179
2011,9,Begusarai,0.731,5.61,0.808
2011,9,Samastipur,0.609,4.07,0.889
2011,9,Vaishali,0.655,3.86,0.74
2011,9,Saran,0.817,3.23,1.044
2011,9,Siwan,0.863,5.19,0.96
2011,9,Gopalganj,0.758,3.3,0.901
2011,9,Rohtas,0.716,3.15,0.866
2011,9,Buxar,0.813,4.51,0.98
2011,9,Kaimur,0.71,4.93,0.986
2011,9,Bhojpur,0.837,4.32,1.023
2011,9,Arwal,0.694,5.99,0.821
2011,9,Jehanabad,0.83,5.06,0.993
2011,9,Aurangabad,0.751,4.13,0.873
2011,9,Nalanda,0.645,4.1,0.753
2011,9,Sheikhpura,0.625,5.26,0.708
2011,9,Lakhisarai,0.801,5.82,1.089
2011,9,Jamui,0.776,4.94,0.878
2011,9,Munger,0.764,5.34,0.889
2011,9,Banka,0.777,4.94,0.879
2011,9,Nawada,0.814,3.84,0.894
2011,9,Katihar,0.603,5.08,0.756
2011,10,Patna,0.815,4.87,1.001
2011,10,Gaya,0.863,4.55,1.022
2011,10,Bhagalpur,0.897,3.9,1.155
2011,10,Muzaffarpur,0.739,4.41,0.885
2011,10,Darbhanga,0.624,3.63,0.771
2011,10,Purnia,0.696,3.23,0.717
2011,10,Araria,0.753,5.01,0.976
2011,10,Kishanganj,0.745,4.17,0.944
2011,10,West Champaran,0.805,3.04,0.844
2011,10,East Champaran,0.736,3.89,1.056
2011,10,Sheohar,0.638,4.2,0.776
2011,10,Sitamarhi,0.883,4.93,1.055
2011,10,Madhubani,0.871,5.25,1.157
2011,10,Supaul,0.666,5.06,0.634
2011,10,Saharsa,0.613,5.49,0.672
2011,10,Madhepura,0.862,5.63,1.046
2011,10,Khagaria,0.856,5.32,0.933
2011,10,Begusarai,0.641,3.87,0.932
2011,10,Samastipur,0.704,4.07,0.705
2011,10,Vaishali,0.657,5.15,0.82
2011,10,Saran,0.602,3.45,0.609
2011,10,Siwan,0.888,5.01,1.044
2011,10,Gopalganj,0.73,3.34,1.033
2011,10,Rohtas,0.891,4.42,0.949
2011,10,Buxar,0.808,3.59,0.835
2011,10,Kaimur,0.659,4.53,0.855
2011,10,Bhojpur,0.663,5.16,0.781
2011,10,Arwal,0.697,3.53,0.899
2011,10,Jehanabad,0.717,4.68,1.002
2011,10,Aurangabad,0.799,3.29,0.812
2011,10,Nalanda,0.809,5.7,0.976
2011,10,Sheikhpura,0.781,5.13,0.894
2011,10,Lakhisarai,0.716,5.46,0.626
2011,10,Jamui,0.816,5.78,1.081
2011,10,Munger,0.844,5.79,0.956
2011,10,Banka,0.76,3.13,0.878
2011,10,Nawada,0.802,3.72,1.167
2011,10,Katihar,0.745,3.71,0.834
2011,11,Patna,0.564,2.53,0.837
2011,11,Gaya,0.425,1.75,0.591
2011,11,Bhagalpur,0.348,2.61,0.569
2011,11,Muzaffarpur,0.39,2.59,0.374
2011,11,Darbhanga,0.332,2.25,0.454
2011,11,Purnia,0.509,2.05,0.718
2011,11,Araria,0.468,1.13,0.646
2011,11,Kishanganj,0.584,2.08,0.605
2011,11,West Champaran,0.518,2.37,0.534
2011,11,East Champaran,0.409,1.5,0.519
2011,11,Sheohar,0.556,1.89,0.72
2011,11,Sitamarhi,0.551,2.58,0.665
2011,11,Madhubani,0.343,1.05,0.448
2011,11,Supaul,0.423,1.23,0.45
2011,11,Saharsa,0.522,1.39,0.779
2011,11,Madhepura,0.482,2.99,0.635
2011,11,Khagaria,0.43,1.62,0.518
2011,11,Begusarai,0.556,2.89,0.523
2011,11,Samastipur,0.592,2.06,0.851
2011,11,Vaishali,0.44,1.3,0.71
2011,11,Saran,0.32,1.87,0.393
2011,11,Siwan,0.529,2.24,0.626
2011,11,Gopalganj,0.314,2.24,0.275
2011,11,Rohtas,0.497,2.72,0.801
2011,11,Buxar,0.527,1.95,0.617
2011,11,Kaimur,0.584,2.64,0.529
2011,11,Bhojpur,0.308,2.57,0.396
2011,11,Arwal,0.542,2.12,0.528
2011,11,Jehanabad,0.421,1.64,0.592
2011,11,Aurangabad,0.548,2.65,0.607
2011,11,Nalanda,0.385,2.6,0.207
2011,11,Sheikhpura,0.334,1.08,0.44
2011,11,Lakhisarai,0.483,1.63,0.576
2011,11,Jamui,0.392,2.15,0.441
2011,11,Munger,0.579,1.62,0.72
2011,11,Banka,0.525,1.85,0.581
2011,11,Nawada,0.386,2.59,0.598
2011,11,Katihar,0.547,2.6,0.732
2011,12,Patna,0.598,2.62,0.603
2011,12,Gaya,0.479,2.76,0.726
2011,12,Bhagalpur,0.392,1.06,0.494
2011,12,Muzaffarpur,0.538,1.37,0.637
2011,12,Darbhanga,0.304,2.34,0.285
2011,12,Purnia,0.59,2.24,0.723
2011,12,Araria,0.495,2.71,0.664
2011,12,Kishanganj,0.473,2.93,0.373
2011,12,West Champaran,0.339,2.52,0.522
2011,12,East Champaran,0.55,1.02,0.685
2011,12,Sheohar,0.377,1.36,0.543
2011,12,Sitamarhi,0.302,1.98,0.353
2011,12,Madhubani,0.565,2.85,0.78
2011,12,Supaul,0.397,1.57,0.525
2011,12,Saharsa,0.315,2.01,0.162
2011,12,Madhepura,0.334,1.46,0.326
2011,12,Khagaria,0.361,2.89,0.505
2011,12,Begusarai,0.529,1.49,0.412
2011,12,Samastipur,0.33,2.62,0.329
2011,12,Vaishali,0.366,1.12,0.318
2011,12,Saran,0.52,1.29,0.598
2011,12,Siwan,0.318,1.36,0.309
2011,12,Gopalganj,0.321,2.75,0.433
2011,12,Rohtas,0.56,2.89,0.71
2011,12,Buxar,0.356,2.8,0.301
2011,12,Kaimur,0.497,1.65,0.606
2011,12,Bhojpur,0.314,1.16,0.5
2011,12,Arwal,0.393,2.53,0.443
2011,12,Jehanabad,0.317,1.79,0.378
2011,12,Aurangabad,0.597,2.5,0.723
2011,12,Nalanda,0.3,1.97,0.373
2011,12,Sheikhpura,0.465,1.9,0.684
2011,12,Lakhisarai,0.419,1.05,0.635
2011,12,Jamui,0.537,2.25,0.705
2011,12,Munger,0.402,1.05,0.466
2011,12,Banka,0.48,1.39,0.668
2011,12,Nawada,0.343,1.17,0.467
2011,12,Katihar,0.486,2.84,0.698
2012,1,Patna,0.348,1.34,0.385
2012,1,Gaya,0.562,2.76,0.545
2012,1,Bhagalpur,0.477,2.32,0.598
2012,1,Muzaffarpur,0.369,2.41,0.524
2012,1,Darbhanga,0.531,2.27,0.569
2012,1,Purnia,0.441,1.29,0.376
2012,1,Araria,0.436,1.32,0.457
2012,1,Kishanganj,0.585,1.49,0.701
2012,1,West Champaran,0.44,1.07,0.588
2012,1,East Champaran,0.334,2.26,0.304
2012,1,Sheohar,0.301,1.93,0.396
2012,1,Sitamarhi,0.448,2.68,0.556
2012,1,Madhubani,0.541,1.59,0.682
2012,1,Supaul,0.331,2.88,0.486
2012,1,Saharsa,0.353,1.94,0.648
2012,1,Madhepura,0.499,1.47,0.539
2012,1,Khagaria,0.406,1.29,0.499
2012,1,Begusarai,0.525,1.89,0.616
2012,1,Samastipur,0.329,1.9,0.492
2012,1,Vaishali,0.329,1.9,0.323
2012,1,Saran,0.477,2.97,0.57
2012,1,Siwan,0.523,2.57,0.643
2012,1,Gopalganj,0.394,1.43,0.566
2012,1,Rohtas,0.552,2.4,0.584
2012,1,Buxar,0.432,1.53,0.6
2012,1,Kaimur,0.559,1.65,0.656
2012,1,Bhojpur,0.398,2.56,0.655
2012,1,Arwal,0.427,1.48,0.334
2012,1,Jehanabad,0.357,1.28,0.375
2012,1,Aurangabad,0.323,1.68,0.315
2012,1,Nalanda,0.456,2.89,0.525
2012,1,Sheikhpura,0.409,2.63,0.483
2012,1,Lakhisarai,0.402,1.58,0.459
2012,1,Jamui,0.591,2.67,0.757
2012,1,Munger,0.505,2.2,0.68
2012,1,Banka,0.404,1.97,0.397
2012,1,Nawada,0.331,1.59,0.166
2012,1,Katihar,0.403,1.94,0.694
2012,2,Patna,0.523,1.92,0.819
2012,2,Gaya,0.552,2.05,0.669
2012,2,Bhagalpur,0.584,1.71,0.785
2012,2,Muzaffarpur,0.353,2.8,0.316
2012,2,Darbhanga,0.416,2.4,0.436
2012,2,Purnia,0.513,2.58,0.625
2012,2,Araria,0.595,1.83,0.821
2012,2,Kishanganj,0.381,1.38,0.458
2012,2,West Champaran,0.34,2.96,0.499
2012,2,East Champaran,0.435,1.48,0.441
2012,2,Sheohar,0.574,1.93,0.543
2012,2,Sitamarhi,0.397,2.5,0.511
2012,2,Madhubani,0.403,2.01,0.571
2012,2,Supaul,0.353,1.99,0.504
2012,2,Saharsa,0.308,1.63,0.437
2012,2,Madhepura,0.598,2.24,0.693
2012,2,Khagaria,0.455,1.88,0.662
2012,2,Begusarai,0.543,2.86,0.785
2012,2,Samastipur,0.417,1.85,0.459
2012,2,Vaishali,0.395,1.78,0.526
2012,2,Saran,0.395,2.77,0.536
2012,2,Siwan,0.396,1.07,0.477
2012,2,Gopalganj,0.341,1.43,0.3
2012,2,Rohtas,0.414,2.59,0.546
2012,2,Buxar,0.337,1.16,0.592
2012,2,Kaimur,0.573,2.32,0.726
2012,2,Bhojpur,0.584,1.49,0.798
2012,2,Arwal,0.543,2.33,0.607
2012,2,Jehanabad,0.452,1.04,0.465
2012,2,Aurangabad,0.315,2.55,0.329
2012,2,Nalanda,0.339,1.71,0.401
2012,2,Sheikhpura,0.342,2.38,0.444
2012,2,Lakhisarai,0.543,1.56,0.591
2012,2,Jamui,0.508,1.25,0.692
2012,2,Munger,0.428,2.04,0.601
2012,2,Banka,0.556,1.37,0.798
2012,2,Nawada,0.498,1.26,0.844
2012,2,Katihar,0.308,1.14,0.15
2012,3,Patna,0.452,0.93,0.668
2012,3,Gaya,0.266,0.79,0.181
2012,3,Bhagalpur,0.326,0.59,0.249
2012,3,Muzaffarpur,0.341,0.65,0.384
2012,3,Darbhanga,0.319,0.61,0.28
2012,3,Purnia,0.356,0.52,0.523
2012,3,Araria,0.357,0.5,0.429
2012,3,Kishanganj,0.23,1.01,0.357
2012,3,West Champaran,0.214,1.3,0.249
2012,3,East Champaran,0.292,1.64,0.245
2012,3,Sheohar,0.345,1.77,0.499
2012,3,Sitamarhi,0.331,1.14,0.321
2012,3,Madhubani,0.46,0.72,0.803
2012,3,Supaul,0.22,1.8,0.204
2012,3,Saharsa,0.294,1.49,0.371
2012,3,Madhepura,0.466,0.6,0.594
2012,3,Khagaria,0.348,1.35,0.346
2012,3,Begusarai,0.397,0.72,0.512
2012,3,Samastipur,0.22,1.2,0.314
2012,3,Vaishali,0.41,1.39,0.502
2012,3,Saran,0.264,0.73,0.183
2012,3,Siwan,0.412,0.67,0.546
2012,3,Gopalganj,0.302,1.66,0.315
2012,3,Rohtas,0.262,1.94,0.416
2012,3,Buxar,0.428,1.71,0.475
2012,3,Kaimur,0.22,0.66,0.121
2012,3,Bhojpur,0.266,0.95,0.378
2012,3,Arwal,0.274,0.72,0.357
2012,3,Jehanabad,0.273,1.82,0.269
2012,3,Aurangabad,0.446,0.86,0.733
2012,3,Nalanda,0.272,1.35,0.258
2012,3,Sheikhpura,0.263,1.21,0.398
2012,3,Lakhisarai,0.24,1.62,0.332
2012,3,Jamui,0.462,1.6,0.823
2012,3,Munger,0.245,1.13,0.396
2012,3,Banka,0.416,1.21,0.438
2012,3,Nawada,0.447,1.12,0.575
2012,3,Katihar,0.234,1.53,0.226
2012,4,Patna,0.417,1.49,0.505
2012,4,Gaya,0.469,1.35,0.697
2012,4,Bhagalpur,0.352,1.26,0.405
2012,4,Muzaffarpur,0.409,0.86,0.52
2012,4,Darbhanga,0.228,1.93,0.312
2012,4,Purnia,0.327,1.76,0.315
2012,4,Araria,0.432,0.72,0.472
2012,4,Kishanganj,0.329,1.55,0.391
2012,4,West Champaran,0.27,1.72,0.226
2012,4,East Champaran,0.499,2.0,0.591
2012,4,Sheohar,0.356,1.35,0.473
2012,4,Sitamarhi,0.269,1.15,0.271
2012,4,Madhubani,0.36,1.58,0.45
2012,4,Supaul,0.357,1.49,0.449
2012,4,Saharsa,0.416,1.21,0.486
2012,4,Madhepura,0.485,1.76,0.413
2012,4,Khagaria,0.34,0.84,0.437
2012,4,Begusarai,0.321,0.67,0.468
2012,4,Samastipur,0.426,0.98,0.639
2012,4,Vaishali,0.41,1.31,0.688
2012,4,Saran,0.389,0.62,0.361
2012,4,Siwan,0.318,1.27,0.438
2012,4,Gopalganj,0.406,1.61,0.432
2012,4,Rohtas,0.316,0.92,0.407
2012,4,Buxar,0.32,1.47,0.384
2012,4,Kaimur,0.465,1.6,0.419
2012,4,Bhojpur,0.418,1.77,0.644
2012,4,Arwal,0.218,0.58,0.206
2012,4,Jehanabad,0.3,0.8,0.225
2012,4,Aurangabad,0.493,1.78,0.599
2012,4,Nalanda,0.495,1.71,0.58
2012,4,Sheikhpura,0.349,0.86,0.467
2012,4,Lakhisarai,0.391,1.68,0.279
2012,4,Jamui,0.352,0.59,0.422
2012,4,Munger,0.416,1.18,0.508
2012,4,Banka,0.448,0.53,0.569
2012,4,Nawada,0.491,1.18,0.568
2012,4,Katihar,0.436,1.13,0.601
2012,5,Patna,0.309,1.92,0.455
2012,5,Gaya,0.363,1.88,0.485
2012,5,Bhagalpur,0.422,0.61,0.456
2012,5,Muzaffarpur,0.379,1.62,0.553
2012,5,Darbhanga,0.391,1.51,0.442
2012,5,Purnia,0.364,0.76,0.521
2012,5,Araria,0.34,0.73,0.264
2012,5,Kishanganj,0.458,1.02,0.659
2012,5,West Champaran,0.286,1.24,0.295
2012,5,East Champaran,0.435,1.25,0.469
2012,5,Sheohar,0.262,0.55,0.482
2012,5,Sitamarhi,0.305,0.87,0.343
2012,5,Madhubani,0.319,1.94,0.225
2012,5,Supaul,0.371,1.72,0.395
2012,5,Saharsa,0.207,1.34,0.202
2012,5,Madhepura,0.477,1.37,0.626
2012,5,Khagaria,0.355,1.95,0.464
2012,5,Begusarai,0.446,1.23,0.475
2012,5,Samastipur,0.202,1.29,0.263
2012,5,Vaishali,0.422,1.3,0.389
2012,5,Saran,0.389,0.66,0.465
2012,5,Siwan,0.481,1.19,0.573
2012,5,Gopalganj,0.402,0.83,0.49
2012,5,Rohtas,0.391,1.94,0.293
2012,5,Buxar,0.372,0.64,0.315
2012,5,Kaimur,0.276,1.26,0.263
2012,5,Bhojpur,0.295,0.93,0.362
2012,5,Arwal,0.279,0.91,0.378
2012,5,Jehanabad,0.443,1.83,0.462
2012,5,Aurangabad,0.429,1.91,0.698
2012,5,Nalanda,0.25,1.79,0.261
2012,5,Sheikhpura,0.288,1.35,0.446
2012,5,Lakhisarai,0.282,0.72,0.337
2012,5,Jamui,0.342,0.69,0.473
2012,5,Munger,0.351,1.61,0.352
2012,5,Banka,0.254,1.03,0.171
2012,5,Nawada,0.458,0.86,0.554
2012,5,Katihar,0.374,0.99,0.401
2012,6,Patna,0.392,0.56,0.38
2012,6,Gaya,0.269,1.07,0.282
2012,6,Bhagalpur,0.348,0.64,0.447
2012,6,Muzaffarpur,0.321,0.76,0.317
2012,6,Darbhanga,0.27,1.58,0.326
2012,6,Purnia,0.308,1.72,0.304
2012,6,Araria,0.437,1.53,0.679
2012,6,Kishanganj,0.392,1.0,0.335
2012,6,West Champaran,0.464,1.98,0.657
2012,6,East Champaran,0.35,1.2,0.359
2012,6,Sheohar,0.316,0.94,0.397
2012,6,Sitamarhi,0.332,1.63,0.43
2012,6,Madhubani,0.416,0.9,0.536
2012,6,Supaul,0.443,2.0,0.496
2012,6,Saharsa,0.206,1.31,0.316
2012,6,Madhepura,0.413,0.71,0.665
2012,6,Khagaria,0.2,0.64,0.088
2012,6,Begusarai,0.462,0.63,0.447
2012,6,Samastipur,0.333,1.94,0.288
2012,6,Vaishali,0.287,1.44,0.346
2012,6,Saran,0.204,1.95,0.419
2012,6,Siwan,0.35,1.94,0.477
2012,6,Gopalganj,0.377,1.49,0.415
2012,6,Rohtas,0.304,0.65,0.441
2012,6,Buxar,0.497,1.74,0.743
2012,6,Kaimur,0.433,1.49,0.559
2012,6,Bhojpur,0.252,1.58,0.469
2012,6,Arwal,0.363,1.93,0.487
2012,6,Jehanabad,0.388,1.36,0.428
2012,6,Aurangabad,0.295,1.25,0.46
2012,6,Nalanda,0.375,0.83,0.551
2012,6,Sheikhpura,0.373,1.28,0.509
2012,6,Lakhisarai,0.288,1.86,0.333
2012,6,Jamui,0.398,1.01,0.641
2012,6,Munger,0.218,0.81,0.263
2012,6,Banka,0.387,1.07,0.381
2012,6,Nawada,0.359,0.63,0.333
2012,6,Katihar,0.255,1.28,0.503
2012,7,Patna,0.834,4.24,0.903
2012,7,Gaya,0.778,5.48,0.898
2012,7,Bhagalpur,0.768,3.5,0.907
2012,7,Muzaffarpur,0.851,5.76,1.027
2012,7,Darbhanga,0.779,5.65,0.926
2012,7,Purnia,0.695,5.32,0.82
2012,7,Araria,0.745,4.05,0.932
2012,7,Kishanganj,0.606,4.01,0.686
2012,7,West Champaran,0.673,3.39,0.805
2012,7,East Champaran,0.728,4.56,0.744
2012,7,Sheohar,0.818,5.68,1.032
2012,7,Sitamarhi,0.63,5.15,0.563
2012,7,Madhubani,0.767,5.25,0.803
2012,7,Supaul,0.842,3.8,0.842
2012,7,Saharsa,0.714,3.04,0.973
2012,7,Madhepura,0.608,4.84,0.748
2012,7,Khagaria,0.854,4.48,0.99
2012,7,Begusarai,0.846,4.0,1.081
2012,7,Samastipur,0.844,5.06,1.201
2012,7,Vaishali,0.653,3.35,0.526
2012,7,Saran,0.815,5.55,1.023
2012,7,Siwan,0.867,5.33,1.064
2012,7,Gopalganj,0.869,3.5,1.134
2012,7,Rohtas,0.646,5.73,0.858
2012,7,Buxar,0.603,4.3,0.725
2012,7,Kaimur,0.724,4.87,0.827
2012,7,Bhojpur,0.83,5.31,0.943
2012,7,Arwal,0.725,5.45,0.9
2012,7,Jehanabad,0.796,5.04,0.885
2012,7,Aurangabad,0.887,5.54,0.953
2012,7,Nalanda,0.649,4.63,0.489
2012,7,Sheikhpura,0.741,4.93,0.84
2012,7,Lakhisarai,0.89,5.63,1.106
2012,7,Jamui,0.605,4.32,0.796
2012,7,Munger,0.753,5.53,0.895
2012,7,Banka,0.69,4.01,0.908
2012,7,Nawada,0.774,3.82,0.912
2012,7,Katihar,0.897,3.33,1.159
2012,8,Patna,0.656,4.53,0.752
2012,8,Gaya,0.851,4.28,1.111
2012,8,Bhagalpur,0.856,3.83,0.849
2012,8,Muzaffarpur,0.665,4.26,0.775
2012,8,Darbhanga,0.7,5.36,0.766
2012,8,Purnia,0.898,5.92,1.207
2012,8,Araria,0.875,4.76,0.88
2012,8,Kishanganj,0.605,4.9,0.646
2012,8,West Champaran,0.766,4.89,0.812
2012,8,East Champaran,0.809,4.08,0.993
2012,8,Sheohar,0.755,4.1,0.932
2012,8,Sitamarhi,0.865,3.66,0.927
2012,8,Madhubani,0.724,4.13,0.853
2012,8,Supaul,0.744,3.08,0.809
2012,8,Saharsa,0.746,3.28,0.926
2012,8,Madhepura,0.617,5.48,0.818
2012,8,Khagaria,0.708,3.68,0.909
2012,8,Begusarai,0.624,3.18,0.601
2012,8,Samastipur,0.788,5.95,0.687
2012,8,Vaishali,0.884,3.72,1.012
2012,8,Saran,0.672,5.72,0.759
2012,8,Siwan,0.802,5.46,0.978
2012,8,Gopalganj,0.682,4.15,0.871
2012,8,Rohtas,0.799,3.21,0.841
2012,8,Buxar,0.803,4.98,0.97
2012,8,Kaimur,0.784,4.29,0.89
2012,8,Bhojpur,0.87,3.99,1.064
2012,8,Arwal,0.782,5.97,0.888
2012,8,Jehanabad,0.669,4.19,0.916
2012,8,Aurangabad,0.724,5.32,0.857
2012,8,Nalanda,0.647,4.23,0.745
2012,8,Sheikhpura,0.625,5.76,0.626
2012,8,Lakhisarai,0.787,5.89,1.092
2012,8,Jamui,0.699,5.14,0.693
2012,8,Munger,0.65,4.8,0.8
2012,8,Banka,0.771,3.18,0.674
2012,8,Nawada,0.877,5.36,1.228
2012,8,Katihar,0.61,4.49,0.519
2012,9,Patna,0.728,4.12,0.826
