year,district,crop,season,area_hectares,production_tonnes,yield_kg_per_hectare
2019,East Champaran,maize,kharif,4680.88,15447.91,3300.22
2019,East Champaran,sugarcane,rabi,4008.37,249671.57,62287.55
2019,East Champaran,jute,kharif,5881.69,12189.67,2072.48
2019,Sheohar,rice,kharif,9858.25,25500.74,2586.74
2019,Sheohar,wheat,rabi,5846.28,19051.79,3258.79
2019,Sheohar,maize,kharif,8125.6,24630.4,3031.21
2019,Sheohar,sugarcane,rabi,1200.25,75433.92,62848.34
2019,Sheohar,jute,kharif,4342.91,11103.22,2556.63
2019,Sitamarhi,rice,kharif,3722.54,7886.56,2118.6
2019,Sitamarhi,wheat,rabi,5554.05,19565.16,3522.68
2019,Sitamarhi,maize,kharif,3765.64,19564.92,5195.64
2019,Sitamarhi,sugarcane,rabi,3260.01,154188.7,47296.99
2019,Sitamarhi,jute,kharif,1166.19,2227.77,1910.29
2019,Madhubani,rice,kharif,4903.54,10480.23,2137.28
2019,Madhubani,wheat,rabi,5834.87,25358.26,4345.98
2019,Madhubani,maize,kharif,4646.64,20163.42,4339.36
2019,Madhubani,sugarcane,rabi,1587.3,84444.43,53200.16
2019,Madhubani,jute,kharif,9606.04,24054.15,2504.07
2019,Supaul,rice,kharif,5843.29,15548.21,2660.87
2019,Supaul,wheat,rabi,2680.16,8129.83,3033.34
2019,Supaul,maize,kharif,8452.49,29205.26,3455.22
2019,Supaul,sugarcane,rabi,4264.63,235968.96,55331.64
2019,Supaul,jute,kharif,2186.67,3979.34,1819.82
2019,Saharsa,rice,kharif,4849.31,15585.06,3213.87
2019,Saharsa,wheat,rabi,4047.27,11986.14,2961.53
2019,Saharsa,maize,kharif,9898.84,39573.45,3997.79
2019,Saharsa,sugarcane,rabi,2765.25,176506.03,63829.95
2019,Saharsa,jute,kharif,6179.28,12930.9,2092.62
2019,Madhepura,rice,kharif,4779.17,10869.85,2274.42
2019,Madhepura,wheat,rabi,9379.2,24178.51,2577.89
2019,Madhepura,maize,kharif,9007.42,37044.81,4112.7
2019,Madhepura,sugarcane,rabi,4808.02,280193.46,58276.26
2019,Madhepura,jute,kharif,5558.98,11763.43,2116.11
2019,Khagaria,rice,kharif,4274.07,11886.68,2781.11
2019,Khagaria,wheat,rabi,5815.96,23132.63,3977.44
2019,Khagaria,maize,kharif,5522.79,19328.63,3499.8
2019,Khagaria,sugarcane,rabi,7847.48,450516.09,57409.02
2019,Khagaria,jute,kharif,3705.69,7412.26,2000.24
2019,Begusarai,rice,kharif,7440.75,18027.35,2422.79
2019,Begusarai,wheat,rabi,3990.05,15865.76,3976.33
2019,Begusarai,maize,kharif,2465.62,7414.98,3007.35
2019,Begusarai,sugarcane,rabi,4096.9,218641.14,53367.49
2019,Begusarai,jute,kharif,8693.01,19747.89,2271.7
2019,Samastipur,rice,kharif,1461.16,3331.98,2280.37
2019,Samastipur,wheat,rabi,1749.72,5485.06,3134.81
2019,Samastipur,maize,kharif,2542.89,9226.33,3628.28
2019,Samastipur,sugarcane,rabi,7195.57,443470.23,61631.0
2019,Samastipur,jute,kharif,4296.73,9498.11,2210.54
2019,Vaishali,rice,kharif,5246.59,11138.53,2123.01
2019,Vaishali,wheat,rabi,6243.41,25806.73,4133.44
2019,Vaishali,maize,kharif,7982.75,30688.06,3844.3
2019,Vaishali,sugarcane,rabi,2364.5,102718.52,43442.04
2019,Vaishali,jute,kharif,6559.66,10909.91,1663.18
2019,Saran,rice,kharif,4536.5,9591.61,2114.32
2019,Saran,wheat,rabi,1901.29,5901.26,3103.82
2019,Saran,maize,kharif,4601.31,14516.46,3154.85
2019,Saran,sugarcane,rabi,1240.24,77642.75,62603.08
2019,Saran,jute,kharif,2323.63,4810.66,2070.32
2019,Siwan,rice,kharif,9049.51,22203.34,2453.54
2019,Siwan,wheat,rabi,3459.97,10255.88,2964.16
2019,Siwan,maize,kharif,9863.79,45508.7,4613.71
2019,Siwan,sugarcane,rabi,9995.13,557250.72,55752.21
2019,Siwan,jute,kharif,2898.72,6987.07,2410.4
2019,Gopalganj,rice,kharif,5762.71,16730.25,2903.19
2019,Gopalganj,wheat,rabi,2763.81,7989.8,2890.86
2019,Gopalganj,maize,kharif,3605.88,12286.87,3407.45
2019,Gopalganj,sugarcane,rabi,7061.65,341416.9,48348.04
2019,Gopalganj,jute,kharif,4408.36,7656.59,1736.84
2019,Rohtas,rice,kharif,2727.78,6183.6,2266.9
2019,Rohtas,wheat,rabi,1523.36,5706.85,3746.23
2019,Rohtas,maize,kharif,9449.95,49812.56,5271.2
2019,Rohtas,sugarcane,rabi,5120.32,220192.92,43003.72
2019,Rohtas,jute,kharif,5891.86,13772.98,2337.63
2019,Buxar,rice,kharif,3443.8,9891.15,2872.16
2019,Buxar,wheat,rabi,9312.42,34002.45,3651.3
2019,Buxar,maize,kharif,5194.03,22407.71,4314.13
2019,Buxar,sugarcane,rabi,1719.24,93137.72,54173.9
2019,Buxar,jute,kharif,9673.91,21644.64,2237.42
2019,Kaimur,rice,kharif,9016.11,21518.18,2386.64
2019,Kaimur,wheat,rabi,2966.94,11041.39,3721.48
2019,Kaimur,maize,kharif,4436.72,19139.13,4313.8
2019,Kaimur,sugarcane,rabi,3098.33,151771.15,48984.89
2019,Kaimur,jute,kharif,9032.6,17042.78,1886.81
2019,Bhojpur,rice,kharif,9435.36,20979.66,2223.51
2019,Bhojpur,wheat,rabi,3415.41,12111.5,3546.14
2019,Bhojpur,maize,kharif,6077.96,21233.73,3493.56
2019,Bhojpur,sugarcane,rabi,9263.73,542537.47,58565.79
2019,Bhojpur,jute,kharif,1443.2,2842.43,1969.54
2019,Arwal,rice,kharif,5387.75,12993.16,2411.61
2019,Arwal,wheat,rabi,3899.74,14689.31,3766.74
2019,Arwal,maize,kharif,9080.48,37677.7,4149.31
2019,Arwal,sugarcane,rabi,8219.99,413196.95,50267.32
2019,Arwal,jute,kharif,2761.98,6417.87,2323.65
2019,Jehanabad,rice,kharif,6011.34,16063.76,2672.24
2019,Jehanabad,wheat,rabi,4605.3,13871.36,3012.04
2019,Jehanabad,maize,kharif,6086.78,31015.91,5095.62
2019,Jehanabad,sugarcane,rabi,9812.01,543987.76,55441.01
2019,Jehanabad,jute,kharif,6374.36,12995.85,2038.77
2019,Aurangabad,rice,kharif,4230.22,10442.47,2468.54
2019,Aurangabad,wheat,rabi,1196.26,4832.63,4039.78
2019,Aurangabad,maize,kharif,3644.22,16962.4,4654.61
2019,Aurangabad,sugarcane,rabi,7984.44,423207.68,53004.05
2019,Aurangabad,jute,kharif,5918.52,12966.22,2190.79
2019,Nalanda,rice,kharif,1695.45,4125.02,2433.0
2019,Nalanda,wheat,rabi,4666.92,18877.97,4045.06
2019,Nalanda,maize,kharif,9447.4,34477.17,3649.38
2019,Nalanda,sugarcane,rabi,2675.19,139267.07,52058.77
2019,Nalanda,jute,kharif,4368.93,7184.36,1644.42
2019,Sheikhpura,rice,kharif,2173.96,5449.17,2506.57
2019,Sheikhpura,wheat,rabi,1839.2,7935.07,4314.4
2019,Sheikhpura,maize,kharif,6366.95,24779.34,3891.87
2019,Sheikhpura,sugarcane,rabi,8278.44,450535.79,54422.8
2019,Sheikhpura,jute,kharif,9070.76,19900.76,2193.95
2019,Lakhisarai,rice,kharif,3896.45,8434.31,2164.61
2019,Lakhisarai,wheat,rabi,2762.85,10569.19,3825.47
2019,Lakhisarai,maize,kharif,4584.31,25475.62,5557.14
2019,Lakhisarai,sugarcane,rabi,4569.07,225559.55,49366.58
2019,Lakhisarai,jute,kharif,8586.75,15145.17,1763.78
2019,Jamui,rice,kharif,8210.4,19861.16,2419.02
2019,Jamui,wheat,rabi,7621.28,25169.87,3302.58
2019,Jamui,maize,kharif,7323.76,25081.61,3424.69
2019,Jamui,sugarcane,rabi,8886.01,562685.11,63322.59
2019,Jamui,jute,kharif,1864.68,3861.1,2070.65
2019,Munger,rice,kharif,9452.78,22831.16,2415.29
2019,Munger,wheat,rabi,3133.37,9888.66,3155.92
2019,Munger,maize,kharif,4387.34,14401.3,3282.47
2019,Munger,sugarcane,rabi,8358.35,366212.83,43814.0
2019,Munger,jute,kharif,8374.12,17553.75,2096.19
2019,Banka,rice,kharif,1085.28,3231.62,2977.69
2019,Banka,wheat,rabi,1748.74,6611.9,3780.95
2019,Banka,maize,kharif,5464.3,17806.06,3258.62
2019,Banka,sugarcane,rabi,1398.66,76012.39,54346.62
2019,Banka,jute,kharif,1638.17,3038.25,1854.66
2019,Nawada,rice,kharif,4385.49,14341.0,3270.11
2019,Nawada,wheat,rabi,4853.34,12216.73,2517.18
2019,Nawada,maize,kharif,1545.49,6575.4,4254.56
2019,Nawada,sugarcane,rabi,8532.13,481136.46,56391.12
2019,Nawada,jute,kharif,2629.73,4500.65,1711.45
2019,Katihar,rice,kharif,1870.21,4524.06,2419.01
2019,Katihar,wheat,rabi,4527.83,14320.72,3162.82
2019,Katihar,maize,kharif,9633.92,44625.26,4632.1
2019,Katihar,sugarcane,rabi,8923.13,452837.4,50748.7
2019,Katihar,jute,kharif,2007.76,4753.86,2367.75
2020,Patna,rice,kharif,7117.08,17725.69,2490.58
2020,Patna,wheat,rabi,3459.81,11088.68,3205.0
2020,Patna,maize,kharif,2149.0,8295.35,3860.1
2020,Patna,sugarcane,rabi,9026.81,581217.0,64387.84
2020,Patna,jute,kharif,7961.67,17733.91,2227.41
2020,Gaya,rice,kharif,9137.47,19722.04,2158.37
2020,Gaya,wheat,rabi,9868.1,27385.7,2775.17
2020,Gaya,maize,kharif,9327.95,43505.06,4663.95
2020,Gaya,sugarcane,rabi,9168.68,512185.99,55862.57
2020,Gaya,jute,kharif,2840.06,6028.88,2122.8
2020,Bhagalpur,rice,kharif,6291.77,15895.75,2526.44
2020,Bhagalpur,wheat,rabi,1643.85,4642.61,2824.23
2020,Bhagalpur,maize,kharif,2297.71,9426.02,4102.36
2020,Bhagalpur,sugarcane,rabi,4673.74,285449.81,61075.27
2020,Bhagalpur,jute,kharif,8913.89,15193.84,1704.51
2020,Muzaffarpur,rice,kharif,3941.91,7425.98,1883.85
2020,Muzaffarpur,wheat,rabi,3464.18,11927.17,3443.0
2020,Muzaffarpur,maize,kharif,7112.15,27177.41,3821.27
2020,Muzaffarpur,sugarcane,rabi,5359.83,287162.93,53576.88
2020,Muzaffarpur,jute,kharif,3387.76,7329.56,2163.54
2020,Darbhanga,rice,kharif,1046.91,2641.43,2523.07
2020,Darbhanga,wheat,rabi,8514.77,29925.7,3514.56
2020,Darbhanga,maize,kharif,3982.54,17736.83,4453.65
2020,Darbhanga,sugarcane,rabi,6145.14,330894.21,53846.48
2020,Darbhanga,jute,kharif,2998.59,6805.03,2269.41
2020,Purnia,rice,kharif,4016.12,8750.08,2178.74
2020,Purnia,wheat,rabi,5548.02,18174.7,3275.89
2020,Purnia,maize,kharif,2891.67,12621.51,4364.79
2020,Purnia,sugarcane,rabi,4515.06,310743.65,68823.83
2020,Purnia,jute,kharif,5730.69,13186.13,2300.97
2020,Araria,rice,kharif,2150.05,5852.98,2722.26
2020,Araria,wheat,rabi,2829.61,8398.17,2967.97
2020,Araria,maize,kharif,1628.35,7009.63,4304.75
2020,Araria,sugarcane,rabi,8839.13,551021.08,62338.85
2020,Araria,jute,kharif,9818.23,20953.05,2134.1
2020,Kishanganj,rice,kharif,1402.95,4238.77,3021.33
2020,Kishanganj,wheat,rabi,2426.87,7450.92,3070.17
2020,Kishanganj,maize,kharif,3106.56,11039.7,3553.67
2020,Kishanganj,sugarcane,rabi,4425.1,239607.86,54147.5
2020,Kishanganj,jute,kharif,1512.58,3540.6,2340.77
2020,West Champaran,rice,kharif,9681.22,27106.6,2799.92
2020,West Champaran,wheat,rabi,8986.67,27306.91,3038.6
2020,West Champaran,maize,kharif,1604.67,4854.99,3025.55
2020,West Champaran,sugarcane,rabi,4493.63,330871.62,73631.27
2020,West Champaran,jute,kharif,6880.06,14345.93,2085.15
2020,East Champaran,rice,kharif,9186.12,23861.89,2597.6
2020,East Champaran,wheat,rabi,6811.17,24278.41,3564.5
2020,East Champaran,maize,kharif,5836.21,27209.03,4662.11
2020,East Champaran,sugarcane,rabi,9778.59,547615.56,56001.51
2020,East Champaran,jute,kharif,1913.53,4994.44,2610.06
2020,Sheohar,rice,kharif,8241.03,17820.43,2162.4
2020,Sheohar,wheat,rabi,9508.22,27938.99,2938.4
2020,Sheohar,maize,kharif,6439.25,27256.13,4232.81
2020,Sheohar,sugarcane,rabi,7053.1,290906.52,41245.17
2020,Sheohar,jute,kharif,9966.18,17542.11,1760.16
2020,Sitamarhi,rice,kharif,6393.7,17698.97,2768.19
2020,Sitamarhi,wheat,rabi,7611.89,24291.26,3191.22
2020,Sitamarhi,maize,kharif,5788.31,22847.09,3947.11
2020,Sitamarhi,sugarcane,rabi,6820.97,324918.22,47635.16
2020,Sitamarhi,jute,kharif,3930.8,7772.9,1977.43
2020,Madhubani,rice,kharif,4057.11,10166.75,2505.91
2020,Madhubani,wheat,rabi,4736.78,18169.49,3835.83
2020,Madhubani,maize,kharif,6350.49,23613.76,3718.42
2020,Madhubani,sugarcane,rabi,6732.49,359872.53,53453.09
2020,Madhubani,jute,kharif,4451.52,8343.24,1874.25
2020,Supaul,rice,kharif,1144.33,2441.26,2133.36
2020,Supaul,wheat,rabi,6251.77,19558.18,3128.43
2020,Supaul,maize,kharif,4371.88,18525.11,4237.34
2020,Supaul,sugarcane,rabi,7806.65,495948.01,63528.88
2020,Supaul,jute,kharif,9540.46,17908.72,1877.13
2020,Saharsa,rice,kharif,7050.44,15611.41,2214.24
2020,Saharsa,wheat,rabi,5342.28,16785.85,3142.08
2020,Saharsa,maize,kharif,9063.41,46885.03,5173.0
2020,Saharsa,sugarcane,rabi,6868.13,408920.51,59538.83
2020,Saharsa,jute,kharif,4104.85,9150.38,2229.17
2020,Madhepura,rice,kharif,7149.49,18853.12,2636.99
2020,Madhepura,wheat,rabi,3339.25,10800.29,3234.35
2020,Madhepura,maize,kharif,4535.27,16457.43,3628.77
2020,Madhepura,sugarcane,rabi,4677.44,270414.41,57812.42
2020,Madhepura,jute,kharif,7064.79,14399.0,2038.14
2020,Khagaria,rice,kharif,6106.95,15422.71,2525.43
2020,Khagaria,wheat,rabi,3955.22,11166.01,2823.11
2020,Khagaria,maize,kharif,6828.21,30260.48,4431.69
2020,Khagaria,sugarcane,rabi,4893.94,201071.75,41085.86
2020,Khagaria,jute,kharif,4844.63,11297.01,2331.86
2020,Begusarai,rice,kharif,2048.16,4308.83,2103.75
2020,Begusarai,wheat,rabi,9321.41,36388.67,3903.77
2020,Begusarai,maize,kharif,5906.72,27162.81,4598.63
2020,Begusarai,sugarcane,rabi,2448.6,122495.6,50026.8
2020,Begusarai,jute,kharif,8323.73,20084.22,2412.89
2020,Samastipur,rice,kharif,1491.59,4312.6,2891.27
2020,Samastipur,wheat,rabi,9673.18,27766.12,2870.42
2020,Samastipur,maize,kharif,7868.57,28535.74,3626.55
2020,Samastipur,sugarcane,rabi,3689.38,305607.19,82834.25
2020,Samastipur,jute,kharif,5544.65,10499.06,1893.55
2020,Vaishali,rice,kharif,8638.02,21910.13,2536.48
2020,Vaishali,wheat,rabi,4930.5,16802.64,3407.9
2020,Vaishali,maize,kharif,7967.21,34014.57,4269.32
2020,Vaishali,sugarcane,rabi,9987.83,588477.08,58919.41
2020,Vaishali,jute,kharif,1428.51,2237.0,1565.97
2020,Saran,rice,kharif,9129.83,18767.32,2055.6
2020,Saran,wheat,rabi,3444.39,16016.7,4650.08
2020,Saran,maize,kharif,1684.91,6661.96,3953.9
2020,Saran,sugarcane,rabi,5439.64,291165.0,53526.5
2020,Saran,jute,kharif,1186.91,2038.1,1717.14
2020,Siwan,rice,kharif,1053.4,2506.65,2379.58
2020,Siwan,wheat,rabi,9107.53,35039.76,3847.34
2020,Siwan,maize,kharif,7739.55,41164.64,5318.74
2020,Siwan,sugarcane,rabi,6636.71,481199.45,72505.72
2020,Siwan,jute,kharif,5422.72,9757.03,1799.29
2020,Gopalganj,rice,kharif,5333.98,12983.84,2434.18
2020,Gopalganj,wheat,rabi,1686.26,5997.5,3556.68
2020,Gopalganj,maize,kharif,9343.62,38651.8,4136.7
2020,Gopalganj,sugarcane,rabi,4367.92,221269.61,50657.95
2020,Gopalganj,jute,kharif,1473.28,3164.61,2148.0
2020,Rohtas,rice,kharif,5838.62,18405.13,3152.31
2020,Rohtas,wheat,rabi,6508.01,25284.87,3885.19
2020,Rohtas,maize,kharif,9094.3,30128.75,3312.93
2020,Rohtas,sugarcane,rabi,3166.16,155229.43,49027.6
2020,Rohtas,jute,kharif,4459.86,10043.19,2251.91
2020,Buxar,rice,kharif,5485.98,12880.2,2347.84
2020,Buxar,wheat,rabi,9599.24,48507.27,5053.24
2020,Buxar,maize,kharif,9119.39,28411.26,3115.48
2020,Buxar,sugarcane,rabi,9705.29,648701.44,66839.97
2020,Buxar,jute,kharif,4356.39,11090.86,2545.88
2020,Kaimur,rice,kharif,8357.03,23460.99,2807.34
2020,Kaimur,wheat,rabi,1282.04,3937.41,3071.21
2020,Kaimur,maize,kharif,8546.52,31316.83,3664.28
2020,Kaimur,sugarcane,rabi,7107.64,463659.65,65233.95
2020,Kaimur,jute,kharif,1154.1,2338.85,2026.56
2020,Bhojpur,rice,kharif,4882.65,11659.56,2387.96
2020,Bhojpur,wheat,rabi,7002.06,26302.06,3756.33
2020,Bhojpur,maize,kharif,3288.03,15391.63,4681.12
2020,Bhojpur,sugarcane,rabi,4845.75,296635.91,61215.63
2020,Bhojpur,jute,kharif,8470.59,15553.29,1836.15
2020,Arwal,rice,kharif,8763.3,30501.11,3480.55
2020,Arwal,wheat,rabi,1341.55,5040.33,3757.1
2020,Arwal,maize,kharif,3983.43,16450.12,4129.64
2020,Arwal,sugarcane,rabi,3406.04,192717.67,56581.18
2020,Arwal,jute,kharif,3330.84,5710.09,1714.31
2020,Jehanabad,rice,kharif,9454.88,26682.21,2822.06
2020,Jehanabad,wheat,rabi,5241.01,20715.39,3952.56
2020,Jehanabad,maize,kharif,7168.66,36684.73,5117.38
2020,Jehanabad,sugarcane,rabi,8217.52,430072.01,52336.01
2020,Jehanabad,jute,kharif,6905.46,12954.15,1875.93
2020,Aurangabad,rice,kharif,9704.09,26854.8,2767.37
2020,Aurangabad,wheat,rabi,6950.72,22827.63,3284.21
2020,Aurangabad,maize,kharif,5044.02,23755.55,4709.64
2020,Aurangabad,sugarcane,rabi,9719.58,537672.86,55318.52
2020,Aurangabad,jute,kharif,3679.05,7665.18,2083.47
2020,Nalanda,rice,kharif,3923.87,10019.04,2553.36
2020,Nalanda,wheat,rabi,8494.51,20892.38,2459.52
2020,Nalanda,maize,kharif,6159.91,29609.81,4806.86
2020,Nalanda,sugarcane,rabi,1821.95,92736.47,50899.6
2020,Nalanda,jute,kharif,7062.96,12973.85,1836.88
2020,Sheikhpura,rice,kharif,8651.07,23947.8,2768.19
2020,Sheikhpura,wheat,rabi,4365.73,10814.55,2477.14
2020,Sheikhpura,maize,kharif,9140.17,33152.6,3627.13
2020,Sheikhpura,sugarcane,rabi,7147.45,388462.93,54349.87
2020,Sheikhpura,jute,kharif,8646.5,19546.66,2260.64
2020,Lakhisarai,rice,kharif,8458.25,19906.44,2353.49
2020,Lakhisarai,wheat,rabi,4585.2,18282.01,3987.18
2020,Lakhisarai,maize,kharif,8203.69,23844.41,2906.55
2020,Lakhisarai,sugarcane,rabi,8273.92,436128.05,52711.2
2020,Lakhisarai,jute,kharif,7488.99,19413.46,2592.27
2020,Jamui,rice,kharif,3107.52,8844.69,2846.22
2020,Jamui,wheat,rabi,6535.76,24451.35,3741.16
2020,Jamui,maize,kharif,9236.74,42701.52,4623.01
2020,Jamui,sugarcane,rabi,8492.38,497184.52,58544.77
2020,Jamui,jute,kharif,2916.33,5362.11,1838.65
2020,Munger,rice,kharif,5797.39,13625.7,2350.32
2020,Munger,wheat,rabi,4433.42,15490.9,3494.12
2020,Munger,maize,kharif,2294.79,6562.29,2859.65
2020,Munger,sugarcane,rabi,8758.46,398231.88,45468.27
2020,Munger,jute,kharif,2228.06,5337.94,2395.78
2020,Banka,rice,kharif,6505.64,17993.14,2765.77
2020,Banka,wheat,rabi,9580.84,39879.24,4162.39
2020,Banka,maize,kharif,6454.8,23594.07,3655.27
2020,Banka,sugarcane,rabi,9724.6,431195.37,44340.67
2020,Banka,jute,kharif,4480.93,11129.53,2483.75
2020,Nawada,rice,kharif,4262.14,11294.84,2650.04
2020,Nawada,wheat,rabi,2994.48,8859.62,2958.65
2020,Nawada,maize,kharif,3089.61,14791.96,4787.65
2020,Nawada,sugarcane,rabi,8948.58,540361.11,60385.1
2020,Nawada,jute,kharif,5926.4,13469.77,2272.84
2020,Katihar,rice,kharif,5553.34,16019.96,2884.75
2020,Katihar,wheat,rabi,1031.94,3557.3,3447.2
2020,Katihar,maize,kharif,3426.73,14135.67,4125.12
2020,Katihar,sugarcane,rabi,3310.29,238474.62,72040.47
2020,Katihar,jute,kharif,2031.83,4174.65,2054.63
2021,Patna,rice,kharif,3050.29,7776.97,2549.58
2021,Patna,wheat,rabi,2720.65,11600.62,4263.92
2021,Patna,maize,kharif,5319.61,19295.82,3627.3
2021,Patna,sugarcane,rabi,7947.16,437962.66,55109.36
2021,Patna,jute,kharif,8053.06,19686.3,2444.57
2021,Gaya,rice,kharif,9824.04,23421.17,2384.07
2021,Gaya,wheat,rabi,5244.28,18082.55,3448.05
2021,Gaya,maize,kharif,9279.11,28339.48,3054.12
2021,Gaya,sugarcane,rabi,1237.05,68093.94,55045.49
2021,Gaya,jute,kharif,6455.6,12234.24,1895.14
2021,Bhagalpur,rice,kharif,5613.26,13669.37,2435.19
2021,Bhagalpur,wheat,rabi,5747.73,17898.72,3114.05
2021,Bhagalpur,maize,kharif,1606.81,6657.59,4143.35
2021,Bhagalpur,sugarcane,rabi,4304.04,274303.86,63731.69
2021,Bhagalpur,jute,kharif,2308.81,5467.12,2367.94
2021,Muzaffarpur,rice,kharif,3713.9,10286.53,2769.74
2021,Muzaffarpur,wheat,rabi,9409.38,24187.17,2570.54
2021,Muzaffarpur,maize,kharif,7248.09,26483.7,3653.89
2021,Muzaffarpur,sugarcane,rabi,9470.99,507534.44,53588.29
2021,Muzaffarpur,jute,kharif,6364.89,14449.38,2270.17
2021,Darbhanga,rice,kharif,5578.66,17616.47,3157.83
2021,Darbhanga,wheat,rabi,9058.73,31954.75,3527.51
2021,Darbhanga,maize,kharif,7425.48,35067.79,4722.63
2021,Darbhanga,sugarcane,rabi,1970.41,112423.97,57056.04
2021,Darbhanga,jute,kharif,9641.7,19613.51,2034.24
2021,Purnia,rice,kharif,6418.45,16921.65,2636.41
2021,Purnia,wheat,rabi,8088.41,29560.51,3654.68
2021,Purnia,maize,kharif,7590.16,26530.88,3495.43
2021,Purnia,sugarcane,rabi,8153.47,533898.11,65481.07
2021,Purnia,jute,kharif,2046.21,4192.72,2049.02
2021,Araria,rice,kharif,4524.42,10340.59,2285.51
2021,Araria,wheat,rabi,4254.55,13117.82,3083.25
2021,Araria,maize,kharif,1979.74,8263.75,4174.15
2021,Araria,sugarcane,rabi,6000.71,244268.81,40706.63
2021,Araria,jute,kharif,5120.01,12490.54,2439.55
2021,Kishanganj,rice,kharif,1943.24,4495.51,2313.42
2021,Kishanganj,wheat,rabi,7384.62,23026.04,3118.11
2021,Kishanganj,maize,kharif,5762.47,22132.66,3840.83
2021,Kishanganj,sugarcane,rabi,1768.58,111730.4,63175.23
2021,Kishanganj,jute,kharif,2070.13,4624.16,2233.76
2021,West Champaran,rice,kharif,3591.0,8928.14,2486.25
2021,West Champaran,wheat,rabi,8169.37,25304.97,3097.54
2021,West Champaran,maize,kharif,9751.29,37377.78,3833.11
2021,West Champaran,sugarcane,rabi,4161.84,227570.41,54680.24
2021,West Champaran,jute,kharif,8547.2,15835.7,1852.74
2021,East Champaran,rice,kharif,6529.9,17896.55,2740.71
2021,East Champaran,wheat,rabi,5060.72,18117.51,3580.02
2021,East Champaran,maize,kharif,8605.95,32426.47,3767.91
2021,East Champaran,sugarcane,rabi,4740.04,251069.95,52967.9
2021,East Champaran,jute,kharif,2469.9,5156.51,2087.74
2021,Sheohar,rice,kharif,7914.48,19129.83,2417.07
2021,Sheohar,wheat,rabi,2665.98,10125.41,3798.01
2021,Sheohar,maize,kharif,3563.13,13568.79,3808.11
2021,Sheohar,sugarcane,rabi,5204.11,305701.1,58742.27
2021,Sheohar,jute,kharif,9490.85,24768.63,2609.74
2021,Sitamarhi,rice,kharif,7362.97,16090.08,2185.27
2021,Sitamarhi,wheat,rabi,6646.03,21321.97,3208.22
2021,Sitamarhi,maize,kharif,4876.06,22275.62,4568.36
2021,Sitamarhi,sugarcane,rabi,2652.95,132743.52,50036.12
2021,Sitamarhi,jute,kharif,4863.3,8538.45,1755.69
2021,Madhubani,rice,kharif,8580.54,22353.92,2605.19
2021,Madhubani,wheat,rabi,5929.44,19047.15,3212.3
2021,Madhubani,maize,kharif,9617.42,32946.86,3425.75
2021,Madhubani,sugarcane,rabi,4773.13,250478.54,52476.76
2021,Madhubani,jute,kharif,5737.72,11514.31,2006.77
2021,Supaul,rice,kharif,6631.02,16860.43,2542.66
2021,Supaul,wheat,rabi,1188.85,4338.5,3649.33
2021,Supaul,maize,kharif,5166.44,21451.93,4152.17
2021,Supaul,sugarcane,rabi,8938.49,466590.98,52200.2
2021,Supaul,jute,kharif,1440.21,2585.64,1795.33
2021,Saharsa,rice,kharif,8082.64,25029.45,3096.69
2021,Saharsa,wheat,rabi,6178.97,21847.63,3535.81
2021,Saharsa,maize,kharif,5783.21,29762.69,5146.4
2021,Saharsa,sugarcane,rabi,9443.65,533557.23,56499.06
2021,Saharsa,jute,kharif,2333.6,4661.81,1997.69
2021,Madhepura,rice,kharif,2787.25,7962.17,2856.64
2021,Madhepura,wheat,rabi,2680.92,10447.77,3897.09
2021,Madhepura,maize,kharif,1296.2,6713.38,5179.29
2021,Madhepura,sugarcane,rabi,7531.23,449447.59,59677.87
2021,Madhepura,jute,kharif,7450.52,17688.05,2374.07
2021,Khagaria,rice,kharif,9916.86,25766.49,2598.25
2021,Khagaria,wheat,rabi,9003.61,34480.23,3829.6
2021,Khagaria,maize,kharif,7944.77,25565.32,3217.88
2021,Khagaria,sugarcane,rabi,3277.76,252555.22,77051.17
2021,Khagaria,jute,kharif,1549.93,3471.65,2239.88
2021,Begusarai,rice,kharif,7378.35,20981.13,2843.61
2021,Begusarai,wheat,rabi,9028.23,25796.78,2857.35
2021,Begusarai,maize,kharif,9110.88,41087.2,4509.69
2021,Begusarai,sugarcane,rabi,9205.97,535190.74,58135.18
2021,Begusarai,jute,kharif,1999.42,3831.78,1916.45
2021,Samastipur,rice,kharif,9557.57,21211.86,2219.38
2021,Samastipur,wheat,rabi,3819.95,12296.55,3219.03
2021,Samastipur,maize,kharif,1858.36,6312.62,3396.87
2021,Samastipur,sugarcane,rabi,9753.65,682517.2,69975.57
2021,Samastipur,jute,kharif,4887.4,11737.56,2401.6
2021,Vaishali,rice,kharif,8945.97,24906.39,2784.09
2021,Vaishali,wheat,rabi,4362.56,13226.23,3031.76
2021,Vaishali,maize,kharif,9074.17,45007.08,4959.91
2021,Vaishali,sugarcane,rabi,7585.66,366591.09,48326.86
2021,Vaishali,jute,kharif,6121.66,16975.31,2772.99
2021,Saran,rice,kharif,3969.37,10033.24,2527.67
2021,Saran,wheat,rabi,3162.9,9729.93,3076.26
2021,Saran,maize,kharif,6603.21,32663.57,4946.62
2021,Saran,sugarcane,rabi,8075.17,560055.23,69355.19
2021,Saran,jute,kharif,1469.42,2892.3,1968.33
2021,Siwan,rice,kharif,8673.6,27112.36,3125.85
2021,Siwan,wheat,rabi,6310.11,17697.46,2804.62
